nose_y,nose_x,left_eye_y,left_eye_x,right_eye_y,right_eye_x,left_ear_y,left_ear_x,right_ear_y,right_ear_x,left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,label
0.16364644467830658,0.4589858055114746,0.15313392877578735,0.47473791241645813,0.1512686163187027,0.4458540976047516,0.1734253317117691,0.4957316517829895,0.16920870542526245,0.4307149648666382,0.26770949363708496,0.5035819411277771,0.26587626338005066,0.42053237557411194,0.3979259133338928,0.5360466241836548,0.37954145669937134,0.40658459067344666,0.5053884983062744,0.5238460898399353,0.33897823095321655,0.39735105633735657,0.492788165807724,0.48703229427337646,0.49265652894973755,0.43042415380477905,0.6747912168502808,0.4778421223163605,0.6757718920707703,0.43422988057136536,0.8561743497848511,0.5001387000083923,0.8495761156082153,0.4329846203327179,curl
0.1632511019706726,0.45888471603393555,0.1526888757944107,0.4735884368419647,0.1515388935804367,0.4456125795841217,0.1706799566745758,0.4945506155490875,0.16813936829566956,0.43089208006858826,0.26839932799339294,0.5052743554115295,0.262744665145874,0.42008110880851746,0.396951824426651,0.5402230620384216,0.37539342045783997,0.4055022895336151,0.505584180355072,0.5226070284843445,0.3621046543121338,0.40793541073799133,0.4922559857368469,0.48859891295433044,0.49195337295532227,0.43144455552101135,0.6752288341522217,0.47744444012641907,0.6756312251091003,0.43383100628852844,0.8573919534683228,0.5003186464309692,0.8483158946037292,0.43282103538513184,curl
0.16697408258914948,0.46036285161972046,0.15568211674690247,0.47416952252388,0.1535748988389969,0.44839829206466675,0.17317262291908264,0.49608439207077026,0.17036588490009308,0.43124353885650635,0.2694782316684723,0.5041171312332153,0.26100680232048035,0.41872233152389526,0.40039417147636414,0.5388716459274292,0.36465951800346375,0.3995761275291443,0.5056723952293396,0.5228884220123291,0.3659813404083252,0.40645793080329895,0.4945562183856964,0.484719842672348,0.4943116307258606,0.4290156066417694,0.6747055649757385,0.479717493057251,0.6755685806274414,0.43403390049934387,0.8556773662567139,0.5011261105537415,0.8480737805366516,0.43199485540390015,curl
0.1657964438199997,0.456569641828537,0.15465575456619263,0.47206640243530273,0.1534358263015747,0.4448121190071106,0.17387114465236664,0.4924015998840332,0.16963519155979156,0.4318709373474121,0.27122724056243896,0.5040483474731445,0.26169025897979736,0.4154890477657318,0.40313151478767395,0.5368010401725769,0.3689822852611542,0.39819762110710144,0.4986136257648468,0.5183958411216736,0.3897775709629059,0.4097757935523987,0.4947243928909302,0.484904021024704,0.4970424473285675,0.4277034103870392,0.6747779250144958,0.4805411398410797,0.6759159564971924,0.43429815769195557,0.8553814888000488,0.5008187890052795,0.8469991087913513,0.43298396468162537,curl
0.16606570780277252,0.4560106694698334,0.1543583869934082,0.47134608030319214,0.15334321558475494,0.44341981410980225,0.17283691465854645,0.49295493960380554,0.16825218498706818,0.4299077093601227,0.26965996623039246,0.5024738907814026,0.260720431804657,0.4131819009780884,0.39947035908699036,0.535033643245697,0.37249118089675903,0.39642587304115295,0.5030001997947693,0.5211287140846252,0.3922456204891205,0.4085491895675659,0.4939254820346832,0.4823470711708069,0.4939071536064148,0.42577582597732544,0.6747158169746399,0.4813617467880249,0.6760825514793396,0.43374159932136536,0.8541672229766846,0.5014058947563171,0.8459099531173706,0.4328553378582001,curl
0.16402554512023926,0.45505914092063904,0.15377771854400635,0.469860702753067,0.1533375084400177,0.4423404633998871,0.17236222326755524,0.4924934506416321,0.1667993664741516,0.4323320686817169,0.2706850469112396,0.5026983022689819,0.2597009837627411,0.41390466690063477,0.40281161665916443,0.5364972949028015,0.3695979714393616,0.3985440135002136,0.503843367099762,0.5218585729598999,0.372615784406662,0.4043414890766144,0.49507108330726624,0.4845128655433655,0.49383148550987244,0.42822563648223877,0.6740906238555908,0.48028668761253357,0.6745125651359558,0.4344455301761627,0.8543148636817932,0.5007266998291016,0.845477819442749,0.4324202835559845,curl
0.1663278341293335,0.4553627073764801,0.15430761873722076,0.4704051613807678,0.15433162450790405,0.44231265783309937,0.1730436235666275,0.49347132444381714,0.16949482262134552,0.43117305636405945,0.27151528000831604,0.5039694905281067,0.2608051300048828,0.4147675931453705,0.4070150852203369,0.5335825085639954,0.3736056387424469,0.39750802516937256,0.5005434155464172,0.5176094174385071,0.38620343804359436,0.40314212441444397,0.49488574266433716,0.48400184512138367,0.49422553181648254,0.42878031730651855,0.6745576858520508,0.4796130061149597,0.6751362085342407,0.43394458293914795,0.8559772968292236,0.500458836555481,0.8465884923934937,0.4324750602245331,curl
0.16846218705177307,0.4541230797767639,0.15604473650455475,0.46965134143829346,0.156003937125206,0.440987229347229,0.17516523599624634,0.49118563532829285,0.17081525921821594,0.4294920265674591,0.2731626331806183,0.5040293335914612,0.26255497336387634,0.4133698344230652,0.40929272770881653,0.5327956676483154,0.3772118389606476,0.39411887526512146,0.5056262016296387,0.5166947841644287,0.38568153977394104,0.40368860960006714,0.49627530574798584,0.4842912554740906,0.49840399622917175,0.42717742919921875,0.6733561158180237,0.4798719882965088,0.6740983724594116,0.43395400047302246,0.853248119354248,0.5006905198097229,0.8459500670433044,0.43243637681007385,curl
0.17100553214550018,0.45497751235961914,0.15890581905841827,0.47105661034584045,0.15838071703910828,0.441678911447525,0.17773976922035217,0.4904841184616089,0.1747489869594574,0.4288550913333893,0.2750127613544464,0.5041067600250244,0.26638296246528625,0.4135565459728241,0.4100262522697449,0.5343014597892761,0.3805252015590668,0.39565280079841614,0.4992680847644806,0.5209670066833496,0.4054701030254364,0.4058670401573181,0.4959717094898224,0.4846114218235016,0.4983309805393219,0.4271045923233032,0.6726677417755127,0.47895362973213196,0.6734409928321838,0.4337153136730194,0.8492017984390259,0.5001717209815979,0.8436422944068909,0.43334338068962097,curl
0.16934232413768768,0.45648112893104553,0.15810753405094147,0.4728865921497345,0.15716229379177094,0.44312065839767456,0.17673665285110474,0.49378105998039246,0.1740233302116394,0.4301409125328064,0.2731684148311615,0.5041065216064453,0.2647845447063446,0.41532260179519653,0.41076990962028503,0.5318840742111206,0.37867143750190735,0.3998211622238159,0.49796193838119507,0.518369197845459,0.40601450204849243,0.40947356820106506,0.4957384467124939,0.4827836751937866,0.49861955642700195,0.42704859375953674,0.6735994815826416,0.478829562664032,0.6746557354927063,0.433718740940094,0.8547550439834595,0.49924203753471375,0.8468688130378723,0.43164750933647156,curl
0.1718478947877884,0.45904597640037537,0.1606052964925766,0.47525760531425476,0.15935999155044556,0.4454779326915741,0.17815616726875305,0.4940156638622284,0.1760069876909256,0.43114253878593445,0.27130264043807983,0.5014693140983582,0.2656492292881012,0.41703569889068604,0.40665966272354126,0.5314809679985046,0.3802493214607239,0.4005429446697235,0.5006800889968872,0.5185277462005615,0.4086832106113434,0.41482222080230713,0.4941183924674988,0.48174867033958435,0.497760534286499,0.425830215215683,0.672840416431427,0.4779859483242035,0.6747173070907593,0.4330231249332428,0.8519567847251892,0.5003267526626587,0.8468341827392578,0.4318596422672272,curl
0.17130132019519806,0.4608377516269684,0.16023126244544983,0.4772034287452698,0.15854649245738983,0.44768762588500977,0.17901533842086792,0.49476006627082825,0.17568406462669373,0.43046459555625916,0.26722195744514465,0.5010048747062683,0.26755523681640625,0.4197971820831299,0.3934341371059418,0.5286862850189209,0.3836604058742523,0.40581390261650085,0.494499534368515,0.5167132616043091,0.3773510158061981,0.40381568670272827,0.4899684488773346,0.48436039686203003,0.4921373426914215,0.4293709993362427,0.6736167669296265,0.47703248262405396,0.6752650737762451,0.4340171813964844,0.8568376898765564,0.49974921345710754,0.8489094376564026,0.4326196312904358,curl
0.17155469954013824,0.4572305679321289,0.160957470536232,0.4739590287208557,0.1596483737230301,0.4436447024345398,0.18130023777484894,0.49120640754699707,0.17661897838115692,0.4324374794960022,0.267638623714447,0.4988292157649994,0.26937904953956604,0.42335814237594604,0.39013975858688354,0.5243203043937683,0.38594716787338257,0.4050832688808441,0.4886833727359772,0.5168441534042358,0.3639533221721649,0.4024721086025238,0.4893108606338501,0.4832780361175537,0.491227924823761,0.4281928837299347,0.6715311408042908,0.4763970971107483,0.6729215979576111,0.4332083761692047,0.8557470440864563,0.5000931620597839,0.8480690121650696,0.4321762025356293,curl
0.1698552668094635,0.4594854712486267,0.15867303311824799,0.47569340467453003,0.15730182826519012,0.4468780755996704,0.17722159624099731,0.49528178572654724,0.17308422923088074,0.4330068528652191,0.2678987383842468,0.5028640031814575,0.2653913199901581,0.416324645280838,0.38806623220443726,0.531920850276947,0.37971869111061096,0.400962233543396,0.48601382970809937,0.5249490737915039,0.3445158004760742,0.3934647738933563,0.48784497380256653,0.488375186920166,0.48833009600639343,0.43103399872779846,0.6714351773262024,0.47733360528945923,0.6724636554718018,0.43453794717788696,0.857458233833313,0.4992077350616455,0.848888099193573,0.4323806166648865,curl
0.16938816010951996,0.45734360814094543,0.1582835167646408,0.4737330973148346,0.15701992809772491,0.4443507790565491,0.1782883107662201,0.49432501196861267,0.1735037863254547,0.4330126941204071,0.27066510915756226,0.5028074383735657,0.2703408896923065,0.4160444736480713,0.3919709324836731,0.5314030051231384,0.3796336352825165,0.40171846747398376,0.49139341711997986,0.5284489989280701,0.35713112354278564,0.3949723243713379,0.4911203682422638,0.4893588125705719,0.4912821352481842,0.43199753761291504,0.6717402935028076,0.47875943779945374,0.6732261180877686,0.43414685130119324,0.8570583462715149,0.5002257823944092,0.849614143371582,0.43211111426353455,curl
0.16835357248783112,0.4576804041862488,0.15687739849090576,0.47358042001724243,0.1549687385559082,0.4456033408641815,0.17681071162223816,0.493736207485199,0.17098209261894226,0.43265026807785034,0.27100440859794617,0.502787709236145,0.26584964990615845,0.41307589411735535,0.39223673939704895,0.5269429683685303,0.3681013584136963,0.40183955430984497,0.4998748004436493,0.5214871764183044,0.3577309548854828,0.3908858597278595,0.49155378341674805,0.4863028824329376,0.4915120303630829,0.42902871966362,0.6705417037010193,0.47788795828819275,0.6724692583084106,0.4341637194156647,0.854016900062561,0.5002015233039856,0.8468006253242493,0.43122193217277527,curl
0.16913627088069916,0.4612112045288086,0.15836675465106964,0.47504958510398865,0.15582913160324097,0.4494008421897888,0.17694799602031708,0.49665629863739014,0.17273741960525513,0.4356031119823456,0.27307990193367004,0.5056225061416626,0.2685459852218628,0.41675329208374023,0.3953831195831299,0.527212917804718,0.3793065547943115,0.39674603939056396,0.5021653771400452,0.5254783630371094,0.3661450743675232,0.3856838345527649,0.49431371688842773,0.4898914098739624,0.49659860134124756,0.43254831433296204,0.671363890171051,0.4802490770816803,0.6719667315483093,0.43779829144477844,0.8528018593788147,0.4997307360172272,0.8459979295730591,0.43285953998565674,curl
0.16974660754203796,0.461216539144516,0.15842030942440033,0.47594740986824036,0.15683145821094513,0.44909894466400146,0.17627611756324768,0.49551084637641907,0.1739206165075302,0.4329422414302826,0.27254271507263184,0.5058144330978394,0.26829788088798523,0.41789132356643677,0.3956524431705475,0.5276172161102295,0.37393465638160706,0.40467679500579834,0.50580894947052,0.5239219069480896,0.3785567879676819,0.3878694176673889,0.49575480818748474,0.4886433780193329,0.4971633553504944,0.43373292684555054,0.6728074550628662,0.4816194176673889,0.6730508804321289,0.4397294819355011,0.8512498736381531,0.5006358623504639,0.8458004593849182,0.4341268837451935,curl
0.16866683959960938,0.46180665493011475,0.1576424092054367,0.4753133952617645,0.15541400015354156,0.4501859247684479,0.17512916028499603,0.4957612156867981,0.1730082482099533,0.4333750009536743,0.2687317728996277,0.5045310854911804,0.2680647075176239,0.41769281029701233,0.39028677344322205,0.5278144478797913,0.3679923713207245,0.4027596712112427,0.49489226937294006,0.5280432105064392,0.398801326751709,0.38413751125335693,0.49395889043807983,0.49389100074768066,0.49222978949546814,0.43470677733421326,0.67335444688797,0.48039430379867554,0.6739512085914612,0.43938910961151123,0.853238582611084,0.49980220198631287,0.850349485874176,0.4328552186489105,curl
0.1675405502319336,0.459290474653244,0.1554211527109146,0.4748680591583252,0.15394830703735352,0.4472981095314026,0.1734497994184494,0.49545904994010925,0.17109595239162445,0.4324124753475189,0.2714500427246094,0.510383129119873,0.2684513330459595,0.4177420437335968,0.3915324807167053,0.530445396900177,0.3688800036907196,0.4029668867588043,0.4885042607784271,0.5334795117378235,0.41745415329933167,0.3889884352684021,0.49342960119247437,0.4939473271369934,0.49135786294937134,0.4334065616130829,0.6721648573875427,0.4821149706840515,0.6735807657241821,0.4376647472381592,0.8487028479576111,0.5013535618782043,0.8498218059539795,0.43326112627983093,curl
0.16789142787456512,0.458461731672287,0.15611515939235687,0.4737401008605957,0.15466047823429108,0.4459664821624756,0.17373619973659515,0.4943128824234009,0.1712971031665802,0.43202832341194153,0.2691532075405121,0.5077646374702454,0.2661750316619873,0.41976988315582275,0.38959741592407227,0.5276731252670288,0.36461517214775085,0.4042729437351227,0.48498043417930603,0.529381513595581,0.43378040194511414,0.38442859053611755,0.49203404784202576,0.4923197329044342,0.49106094241142273,0.4309512674808502,0.6725274920463562,0.4832955300807953,0.672659158706665,0.43852412700653076,0.8498705625534058,0.5017651319503784,0.8489910960197449,0.4328196048736572,curl
0.16583997011184692,0.45689070224761963,0.15411868691444397,0.4726560711860657,0.15283715724945068,0.445052832365036,0.1727585345506668,0.4938701391220093,0.1694587916135788,0.4312994182109833,0.2693968117237091,0.5087999701499939,0.26721787452697754,0.41935062408447266,0.3886219561100006,0.5341479778289795,0.36946815252304077,0.4047693908214569,0.4841043949127197,0.5314316153526306,0.456290602684021,0.38909533619880676,0.49346521496772766,0.49365705251693726,0.4933130145072937,0.4304153621196747,0.6713414192199707,0.48488694429397583,0.674152672290802,0.4382045567035675,0.8496397733688354,0.5020477175712585,0.8490366339683533,0.43354925513267517,curl
0.1659349501132965,0.45953574776649475,0.15481790900230408,0.47364115715026855,0.1524142324924469,0.44803670048713684,0.17389056086540222,0.4948312044143677,0.17105995118618011,0.4317130148410797,0.26794561743736267,0.5080627202987671,0.26740553975105286,0.4188774824142456,0.3856746256351471,0.5341211557388306,0.37287941575050354,0.4046171009540558,0.4761544466018677,0.5377958416938782,0.45964324474334717,0.3884629011154175,0.49057072401046753,0.4966186285018921,0.4910385310649872,0.4311198592185974,0.6709238886833191,0.4883299767971039,0.6725433468818665,0.43991580605506897,0.8505316972732544,0.5010254979133606,0.8499983549118042,0.4332100450992584,curl
0.16720031201839447,0.4601798951625824,0.15597574412822723,0.4742834270000458,0.15391609072685242,0.44764795899391174,0.17270706593990326,0.49512001872062683,0.17109626531600952,0.43103575706481934,0.266818642616272,0.5063010454177856,0.26738643646240234,0.41998669505119324,0.384245902299881,0.5322127342224121,0.3756355941295624,0.404811829328537,0.4729723632335663,0.5357524752616882,0.4719807207584381,0.3909989595413208,0.4904278516769409,0.4960165321826935,0.49170786142349243,0.43258756399154663,0.6699345707893372,0.48682135343551636,0.6726185083389282,0.43907430768013,0.8503814339637756,0.5014092326164246,0.8499367237091064,0.4321598410606384,curl
0.16796639561653137,0.4605042040348053,0.15687400102615356,0.4744933545589447,0.15427079796791077,0.447694331407547,0.1732119470834732,0.4949174225330353,0.17098993062973022,0.43115219473838806,0.26648035645484924,0.5074889063835144,0.2682552635669708,0.41817736625671387,0.38676509261131287,0.5328624248504639,0.380188524723053,0.4059015214443207,0.4769519567489624,0.5359894633293152,0.47400274872779846,0.391453355550766,0.49101418256759644,0.4975426197052002,0.49242883920669556,0.43318188190460205,0.6715661883354187,0.4881944954395294,0.6734355092048645,0.43827471137046814,0.8492529988288879,0.5020878314971924,0.8493084907531738,0.4333686828613281,curl
0.16610926389694214,0.46004050970077515,0.1542980968952179,0.47467127442359924,0.152781143784523,0.4472334086894989,0.17111879587173462,0.49419644474983215,0.16955547034740448,0.4311946630477905,0.26573655009269714,0.5065447688102722,0.26905009150505066,0.4195666015148163,0.38651028275489807,0.5311805009841919,0.38195979595184326,0.40656808018684387,0.48111599683761597,0.5344715714454651,0.4796296954154968,0.3904978930950165,0.49061939120292664,0.49791836738586426,0.49235376715660095,0.4341728985309601,0.6709569692611694,0.4875359833240509,0.6736581325531006,0.43861934542655945,0.8531848192214966,0.5015894770622253,0.8506409525871277,0.434144526720047,curl
0.16766971349716187,0.46117115020751953,0.15673168003559113,0.4752179980278015,0.15399669110774994,0.44913673400878906,0.17412132024765015,0.4947489798069,0.17141078412532806,0.43169403076171875,0.2670021057128906,0.5064934492111206,0.26929929852485657,0.41734057664871216,0.38741910457611084,0.5317324995994568,0.3838934302330017,0.40619173645973206,0.47992151975631714,0.5343903303146362,0.47980332374572754,0.3928738236427307,0.4900922179222107,0.49605193734169006,0.49212002754211426,0.433447927236557,0.6705681681632996,0.4873780608177185,0.6737826466560364,0.43768879771232605,0.8514626026153564,0.5012876987457275,0.8527312278747559,0.43234166502952576,curl
0.16843941807746887,0.4605392813682556,0.15714241564273834,0.4746435582637787,0.1546950340270996,0.44858264923095703,0.17448659241199493,0.49479472637176514,0.17184142768383026,0.43200021982192993,0.26722651720046997,0.5083282589912415,0.2697943150997162,0.41761723160743713,0.38824501633644104,0.534399688243866,0.38482585549354553,0.4057202935218811,0.481473445892334,0.5333456993103027,0.48364928364753723,0.38607558608055115,0.49016523361206055,0.49746447801589966,0.4919799864292145,0.4338730573654175,0.6705203652381897,0.48886120319366455,0.6737049221992493,0.43846872448921204,0.8507453203201294,0.5022207498550415,0.8516729474067688,0.43324193358421326,curl
0.1686435341835022,0.4611460864543915,0.15731628239154816,0.4750877022743225,0.15474048256874084,0.44962620735168457,0.17509809136390686,0.4952925145626068,0.1725624054670334,0.43220964074134827,0.2678586542606354,0.508557915687561,0.2689129412174225,0.41785919666290283,0.3886502683162689,0.5335099101066589,0.3833480775356293,0.40584614872932434,0.48786473274230957,0.5297747850418091,0.4808962345123291,0.3925500214099884,0.4918689429759979,0.49680665135383606,0.4939153492450714,0.43346965312957764,0.6719968914985657,0.48648616671562195,0.6751231551170349,0.4377983510494232,0.8510783314704895,0.5017898082733154,0.8512561321258545,0.431762158870697,curl
0.1683375984430313,0.460063099861145,0.1568586379289627,0.4759838581085205,0.15484535694122314,0.44806942343711853,0.17497023940086365,0.4950368404388428,0.17215566337108612,0.43207770586013794,0.2675408720970154,0.5092881917953491,0.268648236989975,0.4181181788444519,0.38552653789520264,0.5332475304603577,0.37707841396331787,0.40489405393600464,0.4763258695602417,0.5326974987983704,0.47545599937438965,0.3902413249015808,0.49094897508621216,0.4939177334308624,0.49280157685279846,0.43143948912620544,0.6716009974479675,0.48489952087402344,0.6749403476715088,0.43795493245124817,0.8553531169891357,0.5014615058898926,0.8532846570014954,0.43215882778167725,curl
0.16745975613594055,0.4610305428504944,0.15608809888362885,0.47673583030700684,0.15405122935771942,0.449077844619751,0.17425519227981567,0.49616217613220215,0.17145587503910065,0.4323878884315491,0.26693663001060486,0.5092999339103699,0.2683206796646118,0.42129257321357727,0.38239672780036926,0.5312111973762512,0.3717588782310486,0.40673336386680603,0.4822095036506653,0.5362603664398193,0.45638805627822876,0.3874891996383667,0.48696169257164,0.4931916296482086,0.4881942570209503,0.4314550757408142,0.6701529026031494,0.4872804284095764,0.6725002527236938,0.4392612874507904,0.8515363931655884,0.5018608570098877,0.8505052924156189,0.4332980811595917,curl
0.16811838746070862,0.4607946574687958,0.15661703050136566,0.4764682352542877,0.15492013096809387,0.44879773259162903,0.17353172600269318,0.4957045614719391,0.1713239997625351,0.4326792061328888,0.26568713784217834,0.5086398720741272,0.26781678199768066,0.42072489857673645,0.3813716173171997,0.5309731364250183,0.36652007699012756,0.4034956693649292,0.47165971994400024,0.5356167554855347,0.4302927255630493,0.38972997665405273,0.4865591824054718,0.4939610958099365,0.48693200945854187,0.4329194128513336,0.6690258383750916,0.4865233600139618,0.6718451380729675,0.43972593545913696,0.8502866625785828,0.5009813904762268,0.848475456237793,0.4340939521789551,curl
0.1684517115354538,0.45817017555236816,0.1568511426448822,0.47387129068374634,0.15549413859844208,0.44562751054763794,0.1747644543647766,0.49467769265174866,0.17252686619758606,0.4324261546134949,0.267386257648468,0.5093080401420593,0.26913321018218994,0.4215852916240692,0.3807034194469452,0.5317937135696411,0.36173105239868164,0.40430283546447754,0.4854200482368469,0.5334053039550781,0.40387678146362305,0.3856796622276306,0.4869857430458069,0.4926140308380127,0.4861873388290405,0.4347425401210785,0.6703947186470032,0.48383578658103943,0.6720173358917236,0.440146803855896,0.8528989553451538,0.5006616115570068,0.8504955768585205,0.43367576599121094,curl
